NAME,state,county,tract,GEO_ID,Total population
"Census Tract 1171.02, Los Angeles County, California",6,37,117102,1400000US06037117102,2745
"Census Tract 1172.01, Los Angeles County, California",6,37,117201,1400000US06037117201,5126
"Census Tract 1172.02, Los Angeles County, California",6,37,117202,1400000US06037117202,2857
"Census Tract 1173.01, Los Angeles County, California",6,37,117301,1400000US06037117301,3679
"Census Tract 1173.02, Los Angeles County, California",6,37,117302,1400000US06037117302,4932
"Census Tract 1173.03, Los Angeles County, California",6,37,117303,1400000US06037117303,4369
"Census Tract 1174.04, Los Angeles County, California",6,37,117404,1400000US06037117404,5646
"Census Tract 1174.05, Los Angeles County, California",6,37,117405,1400000US06037117405,3421
"Census Tract 1174.07, Los Angeles County, California",6,37,117407,1400000US06037117407,3715
"Census Tract 1174.08, Los Angeles County, California",6,37,117408,1400000US06037117408,2803
"Census Tract 1175.10, Los Angeles County, California",6,37,117510,1400000US06037117510,3661
"Census Tract 1175.20, Los Angeles County, California",6,37,117520,1400000US06037117520,4226
"Census Tract 1175.30, Los Angeles County, California",6,37,117530,1400000US06037117530,6231
"Census Tract 1190.01, Los Angeles County, California",6,37,119001,1400000US06037119001,4583
"Census Tract 1190.03, Los Angeles County, California",6,37,119003,1400000US06037119003,4425
"Census Tract 1190.04, Los Angeles County, California",6,37,119004,1400000US06037119004,3353
"Census Tract 1192.01, Los Angeles County, California",6,37,119201,1400000US06037119201,4426
"Census Tract 1192.02, Los Angeles County, California",6,37,119202,1400000US06037119202,4756
"Census Tract 1193.10, Los Angeles County, California",6,37,119310,1400000US06037119310,4297
"Census Tract 1193.20, Los Angeles County, California",6,37,119320,1400000US06037119320,4735
"Census Tract 1193.40, Los Angeles County, California",6,37,119340,1400000US06037119340,4031
"Census Tract 1193.41, Los Angeles County, California",6,37,119341,1400000US06037119341,2825
"Census Tract 2312.10, Los Angeles County, California",6,37,231210,1400000US06037231210,3975
"Census Tract 2312.20, Los Angeles County, California",6,37,231220,1400000US06037231220,4482
"Census Tract 2313.01, Los Angeles County, California",6,37,231301,1400000US06037231301,2349
"Census Tract 2313.02, Los Angeles County, California",6,37,231302,1400000US06037231302,3258
"Census Tract 2314, Los Angeles County, California",6,37,231400,1400000US06037231400,4869
"Census Tract 2315, Los Angeles County, California",6,37,231500,1400000US06037231500,5257
"Census Tract 2316.01, Los Angeles County, California",6,37,231601,1400000US06037231601,2652
"Census Tract 2316.02, Los Angeles County, California",6,37,231602,1400000US06037231602,2088
"Census Tract 2316.03, Los Angeles County, California",6,37,231603,1400000US06037231603,2782
"Census Tract 2317.10, Los Angeles County, California",6,37,231710,1400000US06037231710,4135
"Census Tract 2317.20, Los Angeles County, California",6,37,231720,1400000US06037231720,5016
"Census Tract 2318, Los Angeles County, California",6,37,231800,1400000US06037231800,5720
"Census Tract 2319.01, Los Angeles County, California",6,37,231901,1400000US06037231901,3137
"Census Tract 2319.02, Los Angeles County, California",6,37,231902,1400000US06037231902,3261
"Census Tract 2321.10, Los Angeles County, California",6,37,232110,1400000US06037232110,2920
"Census Tract 2321.20, Los Angeles County, California",6,37,232120,1400000US06037232120,5457
"Census Tract 2322, Los Angeles County, California",6,37,232200,1400000US06037232200,3619
"Census Tract 2323, Los Angeles County, California",6,37,232300,1400000US06037232300,5492
"Census Tract 2324.01, Los Angeles County, California",6,37,232401,1400000US06037232401,3912
"Census Tract 2324.02, Los Angeles County, California",6,37,232402,1400000US06037232402,3089
"Census Tract 2325, Los Angeles County, California",6,37,232500,1400000US06037232500,5039
"Census Tract 2326.01, Los Angeles County, California",6,37,232601,1400000US06037232601,1905
"Census Tract 2326.02, Los Angeles County, California",6,37,232602,1400000US06037232602,4840
"Census Tract 2327.01, Los Angeles County, California",6,37,232701,1400000US06037232701,2464
"Census Tract 2327.02, Los Angeles County, California",6,37,232702,1400000US06037232702,4290
"Census Tract 2328, Los Angeles County, California",6,37,232800,1400000US06037232800,4568
"Census Tract 2340.01, Los Angeles County, California",6,37,234001,1400000US06037234001,2595
"Census Tract 2340.02, Los Angeles County, California",6,37,234002,1400000US06037234002,2711
"Census Tract 2342, Los Angeles County, California",6,37,234200,1400000US06037234200,2520
"Census Tract 2343.01, Los Angeles County, California",6,37,234301,1400000US06037234301,1869
"Census Tract 2343.02, Los Angeles County, California",6,37,234302,1400000US06037234302,2144
"Census Tract 2345.01, Los Angeles County, California",6,37,234501,1400000US06037234501,2974
"Census Tract 2345.02, Los Angeles County, California",6,37,234502,1400000US06037234502,3195
"Census Tract 2346, Los Angeles County, California",6,37,234600,1400000US06037234600,5011
"Census Tract 2347, Los Angeles County, California",6,37,234700,1400000US06037234700,3692
"Census Tract 2348, Los Angeles County, California",6,37,234800,1400000US06037234800,3371
"Census Tract 2349.01, Los Angeles County, California",6,37,234901,1400000US06037234901,3315
"Census Tract 2349.02, Los Angeles County, California",6,37,234902,1400000US06037234902,4222
"Census Tract 2351, Los Angeles County, California",6,37,235100,1400000US06037235100,4229
"Census Tract 2352.01, Los Angeles County, California",6,37,235201,1400000US06037235201,2835
"Census Tract 2352.02, Los Angeles County, California",6,37,235202,1400000US06037235202,4068
"Census Tract 2360.01, Los Angeles County, California",6,37,236001,1400000US06037236001,4082
"Census Tract 2361.01, Los Angeles County, California",6,37,236101,1400000US06037236101,2628
"Census Tract 4630, Los Angeles County, California",6,37,463000,1400000US06037463000,2919
"Census Tract 4631.03, Los Angeles County, California",6,37,463103,1400000US06037463103,6125
"Census Tract 4632, Los Angeles County, California",6,37,463200,1400000US06037463200,3602
"Census Tract 4633, Los Angeles County, California",6,37,463300,1400000US06037463300,2038
"Census Tract 4634, Los Angeles County, California",6,37,463400,1400000US06037463400,5835
"Census Tract 4635, Los Angeles County, California",6,37,463500,1400000US06037463500,6064
"Census Tract 4636.01, Los Angeles County, California",6,37,463601,1400000US06037463601,5993
"Census Tract 4636.02, Los Angeles County, California",6,37,463602,1400000US06037463602,6414
"Census Tract 4637, Los Angeles County, California",6,37,463700,1400000US06037463700,3151
"Census Tract 4638, Los Angeles County, California",6,37,463800,1400000US06037463800,4188
"Census Tract 4639, Los Angeles County, California",6,37,463900,1400000US06037463900,3249
"Census Tract 4640, Los Angeles County, California",6,37,464000,1400000US06037464000,5575
"Census Tract 4641.01, Los Angeles County, California",6,37,464101,1400000US06037464101,2176
"Census Tract 4641.02, Los Angeles County, California",6,37,464102,1400000US06037464102,4742
"Census Tract 4642, Los Angeles County, California",6,37,464200,1400000US06037464200,6102
"Census Tract 4800.02, Los Angeles County, California",6,37,480002,1400000US06037480002,3978
"Census Tract 4800.11, Los Angeles County, California",6,37,480011,1400000US06037480011,5154
"Census Tract 4800.12, Los Angeles County, California",6,37,480012,1400000US06037480012,4689
"Census Tract 4801.01, Los Angeles County, California",6,37,480101,1400000US06037480101,3996
"Census Tract 4801.02, Los Angeles County, California",6,37,480102,1400000US06037480102,4428
"Census Tract 4802.01, Los Angeles County, California",6,37,480201,1400000US06037480201,3722
"Census Tract 4802.02, Los Angeles County, California",6,37,480202,1400000US06037480202,2772
"Census Tract 4803.02, Los Angeles County, California",6,37,480302,1400000US06037480302,4217
"Census Tract 4803.03, Los Angeles County, California",6,37,480303,1400000US06037480303,4499
"Census Tract 4803.04, Los Angeles County, California",6,37,480304,1400000US06037480304,4482
"Census Tract 4804, Los Angeles County, California",6,37,480400,1400000US06037480400,5446
"Census Tract 4805, Los Angeles County, California",6,37,480500,1400000US06037480500,5137
"Census Tract 4806.01, Los Angeles County, California",6,37,480601,1400000US06037480601,3925
"Census Tract 4806.02, Los Angeles County, California",6,37,480602,1400000US06037480602,3959
"Census Tract 4807.02, Los Angeles County, California",6,37,480702,1400000US06037480702,4134
"Census Tract 4807.03, Los Angeles County, California",6,37,480703,1400000US06037480703,4132
"Census Tract 4807.04, Los Angeles County, California",6,37,480704,1400000US06037480704,4191
"Census Tract 4808.02, Los Angeles County, California",6,37,480802,1400000US06037480802,3277
"Census Tract 4808.03, Los Angeles County, California",6,37,480803,1400000US06037480803,3474
"Census Tract 4808.04, Los Angeles County, California",6,37,480804,1400000US06037480804,5350
"Census Tract 4809.01, Los Angeles County, California",6,37,480901,1400000US06037480901,5020
"Census Tract 4809.02, Los Angeles County, California",6,37,480902,1400000US06037480902,4452
"Census Tract 4809.03, Los Angeles County, California",6,37,480903,1400000US06037480903,3181
"Census Tract 4810.01, Los Angeles County, California",6,37,481001,1400000US06037481001,4826
"Census Tract 4810.02, Los Angeles County, California",6,37,481002,1400000US06037481002,5187
"Census Tract 4811.01, Los Angeles County, California",6,37,481101,1400000US06037481101,4427
"Census Tract 4811.02, Los Angeles County, California",6,37,481102,1400000US06037481102,3643
"Census Tract 4811.03, Los Angeles County, California",6,37,481103,1400000US06037481103,5365
"Census Tract 6213.26, Los Angeles County, California",6,37,621326,1400000US06037621326,3028
"Census Tract 6214, Los Angeles County, California",6,37,621400,1400000US06037621400,4322
"Census Tract 6500.01, Los Angeles County, California",6,37,650001,1400000US06037650001,5676
"Census Tract 6500.03, Los Angeles County, California",6,37,650003,1400000US06037650003,3024
"Census Tract 6500.04, Los Angeles County, California",6,37,650004,1400000US06037650004,4349
"Census Tract 6501.01, Los Angeles County, California",6,37,650101,1400000US06037650101,5778
"Census Tract 6501.02, Los Angeles County, California",6,37,650102,1400000US06037650102,2148
"Census Tract 6502, Los Angeles County, California",6,37,650200,1400000US06037650200,5794
"Census Tract 6503, Los Angeles County, California",6,37,650300,1400000US06037650300,6790
"Census Tract 6504.01, Los Angeles County, California",6,37,650401,1400000US06037650401,4667
"Census Tract 6505.01, Los Angeles County, California",6,37,650501,1400000US06037650501,2850
"Census Tract 6505.02, Los Angeles County, California",6,37,650502,1400000US06037650502,4318
"Census Tract 6506.03, Los Angeles County, California",6,37,650603,1400000US06037650603,3672
"Census Tract 6506.04, Los Angeles County, California",6,37,650604,1400000US06037650604,6228
"Census Tract 6506.05, Los Angeles County, California",6,37,650605,1400000US06037650605,2713
"Census Tract 6506.06, Los Angeles County, California",6,37,650606,1400000US06037650606,4264
"Census Tract 6506.07, Los Angeles County, California",6,37,650607,1400000US06037650607,2670
"Census Tract 6507.01, Los Angeles County, California",6,37,650701,1400000US06037650701,2538
"Census Tract 6507.02, Los Angeles County, California",6,37,650702,1400000US06037650702,4613
"Census Tract 6508.01, Los Angeles County, California",6,37,650801,1400000US06037650801,3879
"Census Tract 6508.02, Los Angeles County, California",6,37,650802,1400000US06037650802,3181
"Census Tract 6509.01, Los Angeles County, California",6,37,650901,1400000US06037650901,4909
"Census Tract 6509.03, Los Angeles County, California",6,37,650903,1400000US06037650903,4934
"Census Tract 6509.04, Los Angeles County, California",6,37,650904,1400000US06037650904,2612
"Census Tract 6510.01, Los Angeles County, California",6,37,651001,1400000US06037651001,5242
"Census Tract 6510.02, Los Angeles County, California",6,37,651002,1400000US06037651002,4531
"Census Tract 6511.01, Los Angeles County, California",6,37,651101,1400000US06037651101,4753
"Census Tract 6511.02, Los Angeles County, California",6,37,651102,1400000US06037651102,3706
"Census Tract 6512.01, Los Angeles County, California",6,37,651201,1400000US06037651201,4985
"Census Tract 6512.21, Los Angeles County, California",6,37,651221,1400000US06037651221,3925
"Census Tract 6512.22, Los Angeles County, California",6,37,651222,1400000US06037651222,6193
"Census Tract 6513.02, Los Angeles County, California",6,37,651302,1400000US06037651302,5836
"Census Tract 6513.04, Los Angeles County, California",6,37,651304,1400000US06037651304,4920
"Census Tract 6514.01, Los Angeles County, California",6,37,651401,1400000US06037651401,2509
"Census Tract 6514.02, Los Angeles County, California",6,37,651402,1400000US06037651402,6223
"Census Tract 6700.01, Los Angeles County, California",6,37,670001,1400000US06037670001,3498
